"都道府県コード","都道府県名","都道府県名カナ","都道府県名ローマ字","市区町村コード","市区町村名","市区町村名カナ","市区町村名ローマ字","大字町丁目名","大字町丁目名カナ","大字町丁目名ローマ字","小字・通称名","緯度","経度"
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字伊良波",,,,26.172076,127.666585
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字豊崎",,,,26.156532,127.657786
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字保栄茂",,,,26.161578,127.684696
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字翁長",,,,26.158194,127.671659
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字座安",,,,26.167347,127.67002
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字瀬長",,,,26.175914,127.649778
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字根差部",,,,26.18694,127.693159
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字嘉数",,,,26.188048,127.700634
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字金良",,,,26.177798,127.706959
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字長堂",,,,26.184557,127.706383
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字宜保",,,,26.180394,127.678015
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字高安",,,,26.180875,127.688232
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字真玉橋",,,,26.192922,127.692928
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字我那覇",,,,26.17963,127.670657
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字豊見城",,,,26.187706,127.683024
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字田頭",,,,26.177376,127.660406
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","字名嘉地",,,,26.177753,127.665349
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","宜保一丁目","ギボ 1","GIBO 1",,26.178144,127.679488
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","宜保五丁目","ギボ 5","GIBO 5",,26.180376,127.680099
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","宜保三丁目","ギボ 3","GIBO 3",,26.178885,127.675235
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","宜保四丁目","ギボ 4","GIBO 4",,26.180378,127.676391
"47","沖縄県","オキナワケン","OKINAWA KEN","47212","豊見城市","トミグスクシ","TOMIGUSUKU SHI","宜保二丁目","ギボ 2","GIBO 2",,26.178069,127.676821
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連南風原","カツレンハエバル","KATSUREN HAEBARU",,26.332998,127.877681
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城伊計","ヨナシロイケイ","YONASHIRO IKEI",,26.391472,127.995315
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城平安座","ヨナシロヘンザ","YONASHIRO HENZA",,26.349798,127.95429
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城屋平","ヨナシロヤヒラ","YONASHIRO YAHIRA",,26.331746,127.929245
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城照間","ヨナシロテルマ","YONASHIRO TERUMA",,26.338803,127.886642
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字州崎",,,,26.336232,127.854274
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字宇堅",,,,26.381598,127.870679
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字赤野",,,,26.374309,127.865531
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字具志川",,,,26.354983,127.87205
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川曙一丁目","イシカワアケボノ 1","ISHIKAWA AKEBONO 1",,26.419623,127.828403
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川","イシカワ","ISHIKAWA",,26.434546,127.822079
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川曙二丁目","イシカワアケボノ 2","ISHIKAWA AKEBONO 2",,26.418189,127.827059
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川嘉手苅","イシカワカデカル","ISHIKAWA KADEKARU",,26.422076,127.807505
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川伊波","イシカワイハ","ISHIKAWA IHA",,26.425597,127.811208
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川山城","イシカワヤマシロ","ISHIKAWA YAMASHIRO",,26.412997,127.80416
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城中央","ヨナシロチュウオウ","YONASHIRO CHUO",,26.3292,127.90566
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連比嘉","カツレンヒガ","KATSUREN HIGA",,26.318333,127.959749
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連浜","カツレンハマ","KATSUREN HAMA",,26.320984,127.953648
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城","ヨナシロ","YONASHIRO",,26.328382,127.894635
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城安勢理","ヨナシロアセリ","YONASHIRO ASERI",,26.315775,127.905527
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城屋慶名","ヨナシロヤケナ","YONASHIRO YAKENA",,26.324285,127.905662
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連平安名","カツレンヘンナ","KATSUREN HENNA",,26.316901,127.892694
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城饒辺","ヨナシロノヘン","YONASHIRO NOHEN",,26.314093,127.913397
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連内間","カツレンウチマ","KATSUREN UCHIMA",,26.314422,127.900807
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城西原","ヨナシロニシハラ","YONASHIRO NISHIHARA",,26.330432,127.886667
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城桃原","ヨナシロトウバル","YONASHIRO TOBARU",,26.358455,127.976222
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城池味","ヨナシロイケミ","YONASHIRO IKEMI",,26.378646,127.986301
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城平宮","ヨナシロヒラミヤ","YONASHIRO HIRAMIYA",,26.353754,127.966947
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城上原","ヨナシロウエハラ","YONASHIRO UEHARA",,26.370738,127.977716
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","与那城宮城","ヨナシロミヤギ","YONASHIRO MIYAGI",,26.367086,127.989363
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東恩納崎","イシカワヒガシオンナザキ","ISHIKAWA HIGASHIONNAZAKI",,26.416703,127.837423
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","喜仲二丁目","キナカ 2","KINAKA 2",,26.356447,127.843497
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","喜仲三丁目","キナカ 3","KINAKA 3",,26.355028,127.845783
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","喜仲四丁目","キナカ 4","KINAKA 4",,26.353566,127.848432
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字仲嶺",,,,26.358409,127.852638
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","喜仲一丁目","キナカ 1","KINAKA 1",,26.358956,127.84401
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町三丁目","ミドリマチ 3","MIDORIMACHI 3",,26.375507,127.859198
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町一丁目","ミドリマチ 1","MIDORIMACHI 1",,26.380437,127.858763
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町五丁目","ミドリマチ 5","MIDORIMACHI 5",,26.378283,127.853469
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字川田",,,,26.346502,127.866224
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字塩屋",,,,26.347637,127.859282
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字赤道",,,,26.358509,127.828268
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字宮里",,,,26.3518,127.834942
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字高江洲",,,,26.352846,127.841399
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字豊原",,,,26.34738,127.852351
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字喜屋武",,,,26.360368,127.848096
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字上江洲",,,,26.35818,127.857916
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字大田",,,,26.353503,127.865781
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字兼箇段",,,,26.370189,127.837828
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字川崎",,,,26.383322,127.842151
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町六丁目","ミドリマチ 6","MIDORIMACHI 6",,26.381365,127.854941
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字天願",,,,26.390102,127.858842
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町二丁目","ミドリマチ 2","MIDORIMACHI 2",,26.379224,127.862199
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字昆布",,,,26.395932,127.846062
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字栄野比",,,,26.392716,127.832209
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川楚南","イシカワソナン","ISHIKAWA SONAN",,26.400536,127.812352
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東恩納","イシカワヒガシオンナ","ISHIKAWA HIGASHIONNA",,26.407634,127.830574
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川曙三丁目","イシカワアケボノ 3","ISHIKAWA AKEBONO 3",,26.417451,127.824532
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川赤崎三丁目","イシカワアカサキ 3","ISHIKAWA AKASAKI 3",,26.429392,127.840248
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川一丁目","イシカワ 1","ISHIKAWA 1",,26.430656,127.825987
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川白浜一丁目","イシカワシラハマ 1","ISHIKAWA SHIRAHAMA 1",,26.429433,127.828765
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川石崎一丁目","イシカワイシザキ 1","ISHIKAWA ISHIZAKI 1",,26.426156,127.829321
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東山本町一丁目","イシカワアガリヤマモトマチ 1","ISHIKAWA AGARIYAMAMOTOMACHI 1",,26.435839,127.830947
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川二丁目","イシカワ 2","ISHIKAWA 2",,26.42766,127.823742
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東山二丁目","イシカワアガリヤマ 2","ISHIKAWA AGARIYAMA 2",,26.437237,127.838926
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川白浜二丁目","イシカワシラハマ 2","ISHIKAWA SHIRAHAMA 2",,26.424904,127.826206
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東山本町二丁目","イシカワアガリヤマモトマチ 2","ISHIKAWA AGARIYAMAMOTOMACHI 2",,26.436457,127.833715
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川東山一丁目","イシカワアガリヤマ 1","ISHIKAWA AGARIYAMA 1",,26.436983,127.836407
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川石崎二丁目","イシカワイシザキ 2","ISHIKAWA ISHIZAKI 2",,26.429772,127.830569
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川赤崎一丁目","イシカワアカサキ 1","ISHIKAWA AKASAKI 1",,26.431014,127.835268
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","石川赤崎二丁目","イシカワアカサキ 2","ISHIKAWA AKASAKI 2",,26.433633,127.837202
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連津堅","カツレンツケン","KATSUREN TSUKEN",,26.252115,127.942203
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","勝連平敷屋","カツレンヘシキヤ","KATSUREN HESHIKIYA",,26.304394,127.912465
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字安慶名",,,,26.381987,127.851705
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字平良川",,,,26.367828,127.849706
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","みどり町四丁目","ミドリマチ 4","MIDORIMACHI 4",,26.3766,127.856367
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字西原",,,,26.375257,127.843901
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","安慶名二丁目","アゲナ 2","AGENA 2",,26.377266,127.850568
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","安慶名三丁目","アゲナ 3","AGENA 3",,26.373332,127.85079
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字田場",,,,26.36824,127.864218
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","安慶名一丁目","アゲナ 1","AGENA 1",,26.373448,127.854435
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字前原",,,,26.341061,127.849133
"47","沖縄県","オキナワケン","OKINAWA KEN","47213","うるま市","ウルマシ","URUMA SHI","字江洲",,,,26.347405,127.832255
"47","沖縄県","オキナワケン","OKINAWA KEN","47214","宮古島市","ミヤコジマシ","MIYAKOJIMA SHI","城辺","グスクベアラグスク","GUSUKUBE ARAGUSUKU",,24.756914,125.384528
"47","沖縄県","オキナワケン","OKINAWA KEN","47214","宮古島市","ミヤコジマシ","MIYAKOJIMA SHI","下地","シモジウエチ","SHIMOJI UECHI",,24.744713,125.280446
"47","沖縄県","オキナワケン","OKINAWA KEN","47214","宮古島市","ミヤコジマシ","MIYAKOJIMA SHI","上野","ウエノウエノ","UENO UENO",,24.74167,125.327333
"47","沖縄県","オキナワケン","OKINAWA KEN","47214","宮古島市","ミヤコジマシ","MIYAKOJIMA SHI","平良","ヒラライケマ","HIRARA IKEMA",,24.842422,125.30218
"47","沖縄県","オキナワケン","OKINAWA KEN","47214","宮古島市","ミヤコジマシ","MIYAKOJIMA SHI","伊良部","イラブイケマソエ","IRABU IKEMASOE",,24.835268,125.186042
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","字つきしろ",,,,26.160656,127.791972
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念","チネンアザマ","CHINEN AZAMA",,26.145407,127.809305
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字知名",,,,26.18421,127.816173
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字知念",,,,26.162496,127.814644
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字志喜屋",,,,26.153685,127.799359
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字山里",,,,26.156143,127.803681
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字具志堅",,,,26.15754,127.808718
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字久手堅",,,,26.170654,127.823817
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字久高",,,,26.161998,127.893967
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字久原",,,,26.18517,127.804141
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字吉富",,,,26.168374,127.818433
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字海野",,,,26.187809,127.810988
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","知念字安座真",,,,26.177312,127.822089
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字嶺井",,,,26.193869,127.755639
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字仲間",,,,26.179172,127.742147
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字大里",,,,26.182675,127.757056
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字大城",,,,26.167183,127.7575
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字高平",,,,26.1732,127.741536
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字古堅",,,,26.191422,127.743981
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","大里字稲嶺",,,,26.165322,127.73765
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字冨祖崎",,,,26.174838,127.794127
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字津波古",,,,26.182244,127.770821
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字仲伊保",,,,26.181536,127.794861
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字新里",,,,26.167823,127.773164
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字新開",,,,26.177175,127.776278
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字小谷",,,,26.173203,127.765611
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字手登根",,,,26.168901,127.804117
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字佐敷",,,,26.165561,127.789842
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字兼久",,,,26.167946,127.781265
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字屋比久",,,,26.177129,127.802059
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","佐敷字伊原",,,,26.175219,127.81044
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字當山",,,,26.14009,127.762124
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字堀川",,,,26.132829,127.761154
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字富里",,,,26.143528,127.769697
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字百名",,,,26.139734,127.789192
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字仲村渠",,,,26.147906,127.788491
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字中山",,,,26.141809,127.776389
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字前川",,,,26.144705,127.749931
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字船越",,,,26.154322,127.754889
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字親慶原",,,,26.15729,127.779385
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字糸数",,,,26.154463,127.765498
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字志堅原",,,,26.133116,127.766607
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字玉城",,,,26.141862,127.782205
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字喜良原",,,,26.154269,127.775287
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字垣花",,,,26.15114,127.792603
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字屋嘉部",,,,26.147405,127.763629
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字奥武",,,,26.1367,127.755966
"47","沖縄県","オキナワケン","OKINAWA KEN","47215","南城市","ナンジョウシ","NANJO SHI","玉城字愛地",,,,26.159113,127.745324
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字安波",,,,26.709047,128.264275
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字与那",,,,26.755557,128.225375
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字謝敷",,,,26.765771,128.235085
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字安田",,,,26.756896,128.289824
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字宇嘉",,,,26.820393,128.249388
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字宇良",,,,26.743974,128.2036
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字辺野喜",,,,26.788582,128.264731
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字佐手",,,,26.778749,128.237541
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字伊地",,,,26.748384,128.217328
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字奥",,,,26.827621,128.28024
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字楚洲",,,,26.803847,128.305314
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字宜名真",,,,26.845449,128.259023
"47","沖縄県","オキナワケン","OKINAWA KEN","47301","国頭郡国頭村","クニガミグンクニガミソン","KUNIGAMI GUN KUNIGAMI SON","字桃原",,,,26.741505,128.159779
