,郵便番号,full_name,緯度,経度
866,,沖縄県那覇市首里赤平町一丁目,26.222181,127.720364
867,,沖縄県那覇市首里汀良町二丁目,26.220656,127.723729
868,,沖縄県那覇市首里汀良町三丁目,26.220317,127.726774
869,,沖縄県那覇市首里赤田町三丁目,26.214146,127.726126
870,,沖縄県那覇市首里鳥堀町三丁目,26.216833,127.725986
871,,沖縄県那覇市首里鳥堀町五丁目,26.216127,127.728222
872,,沖縄県那覇市首里崎山町三丁目,26.212626,127.72456
873,,沖縄県那覇市首里鳥堀町二丁目,26.216959,127.724687
874,,沖縄県那覇市首里赤田町二丁目,26.216011,127.723493
875,,沖縄県那覇市首里鳥堀町四丁目,26.219079,127.729971
876,,沖縄県那覇市首里崎山町二丁目,26.214904,127.723391
877,,沖縄県那覇市首里赤田町一丁目,26.216998,127.722082
878,,沖縄県那覇市首里鳥堀町一丁目,26.217538,127.723631
879,,沖縄県那覇市首里崎山町一丁目,26.214789,127.720976
880,,沖縄県那覇市首里金城町四丁目,26.212956,127.719276
881,,沖縄県那覇市首里汀良町一丁目,26.219909,127.722469
882,,沖縄県那覇市首里当蔵町二丁目,26.220132,127.720649
883,,沖縄県那覇市首里当蔵町三丁目,26.217548,127.719427
884,,沖縄県那覇市首里当蔵町一丁目,26.220379,127.718835
885,,沖縄県那覇市首里大中町一丁目,26.221628,127.71648
886,,沖縄県那覇市首里大中町二丁目,26.222685,127.714843
887,,沖縄県那覇市首里山川町二丁目,26.223549,127.71198
888,,沖縄県那覇市首里金城町三丁目,26.215094,127.716536
889,,沖縄県那覇市首里金城町二丁目,26.215815,127.71372
890,,沖縄県那覇市首里金城町一丁目,26.216898,127.716181
891,,沖縄県那覇市首里真和志町一丁目,26.219217,127.716857
892,,沖縄県那覇市首里真和志町二丁目,26.219529,127.713713
893,,沖縄県那覇市首里山川町一丁目,26.220663,127.712393
894,,沖縄県那覇市繁多川三丁目,26.214004,127.711466
895,,沖縄県那覇市首里山川町三丁目,26.220219,127.708793
896,,沖縄県那覇市首里寒川町一丁目,26.217332,127.711456
897,,沖縄県那覇市首里寒川町二丁目,26.218089,127.708823
898,,沖縄県那覇市松川三丁目,26.215961,127.707067
899,,沖縄県那覇市字松川,26.219469,127.705042
900,,沖縄県那覇市おもろまち一丁目,26.223619,127.694669
901,,沖縄県那覇市おもろまち四丁目,26.225571,127.696701
902,,沖縄県那覇市松川一丁目,26.214325,127.703179
903,,沖縄県那覇市松川二丁目,26.217009,127.702075
904,,沖縄県那覇市字大道,26.218866,127.699278
905,,沖縄県那覇市安里三丁目,26.220181,127.696607
906,,沖縄県那覇市字安里,26.21835,127.697251
907,,沖縄県那覇市牧志二丁目,26.218221,127.689529
908,,沖縄県那覇市泊一丁目,26.222385,127.689187
909,,沖縄県那覇市牧志三丁目,26.215224,127.689835
910,,沖縄県那覇市安里二丁目,26.21679,127.695192
911,,沖縄県那覇市安里一丁目,26.219079,127.693349
912,,沖縄県那覇市辻三丁目,26.220214,127.668078
913,,沖縄県那覇市前島三丁目,26.223433,127.682683
914,,沖縄県那覇市前島二丁目,26.222561,127.685193
915,,沖縄県那覇市若狭二丁目,26.2214,127.675852
916,,沖縄県那覇市若狭三丁目,26.223301,127.678483
917,,沖縄県那覇市牧志一丁目,26.21726,127.684835
918,,沖縄県那覇市久茂地三丁目,26.215476,127.682265
919,,沖縄県那覇市前島一丁目,26.221012,127.686655
920,,沖縄県那覇市松山二丁目,26.22033,127.680447
921,,沖縄県那覇市久茂地二丁目,26.217778,127.681503
922,,沖縄県那覇市若狭一丁目,26.220268,127.67284
923,,沖縄県那覇市松山一丁目,26.218487,127.678072
924,,沖縄県那覇市久米一丁目,26.215825,127.673038
925,,沖縄県那覇市久茂地一丁目,26.214432,127.67841
926,,沖縄県那覇市久米二丁目,26.216488,127.675962
927,,沖縄県那覇市辻二丁目,26.218293,127.670632
928,,沖縄県那覇市辻一丁目,26.216189,127.669835
929,,沖縄県那覇市西三丁目,26.217241,127.665343
930,,沖縄県那覇市西二丁目,26.213489,127.669228
931,,沖縄県那覇市首里崎山町四丁目,26.210518,127.721489
932,,沖縄県那覇市識名四丁目,26.20333,127.710612
933,,沖縄県那覇市識名三丁目,26.204746,127.70676
934,,沖縄県那覇市字真地,26.203259,127.719911
935,,沖縄県那覇市繁多川二丁目,26.211893,127.710643
936,,沖縄県那覇市繁多川四丁目,26.210929,127.71613
937,,沖縄県那覇市繁多川一丁目,26.212368,127.706248
938,,沖縄県那覇市識名二丁目,26.207269,127.710332
939,,沖縄県那覇市繁多川五丁目,26.209387,127.70987
940,,沖縄県那覇市識名一丁目,26.207251,127.704441
941,,沖縄県那覇市三原三丁目,26.20957,127.70247
942,,沖縄県那覇市長田一丁目,26.203349,127.700931
943,,沖縄県那覇市三原二丁目,26.212431,127.701975
944,,沖縄県那覇市字与儀,26.202522,127.694632
945,,沖縄県那覇市字寄宮,26.205012,127.698509
946,,沖縄県那覇市与儀二丁目,26.202408,127.691098
947,,沖縄県那覇市寄宮二丁目,26.208149,127.697331
948,,沖縄県那覇市壺屋二丁目,26.212732,127.694859
949,,沖縄県那覇市寄宮三丁目,26.208206,127.700507
950,,沖縄県那覇市三原一丁目,26.212696,127.697736
951,,沖縄県那覇市松尾二丁目,26.213522,127.686884
952,,沖縄県那覇市樋川一丁目,26.208335,127.688271
953,,沖縄県那覇市与儀一丁目,26.205883,127.69354
954,,沖縄県那覇市寄宮一丁目,26.208823,127.693932
955,,沖縄県那覇市西一丁目,26.212728,127.671779
956,,沖縄県那覇市壺川二丁目,26.203614,127.680599
957,,沖縄県那覇市楚辺二丁目,26.204095,127.686683
958,,沖縄県那覇市壺川三丁目,26.20659,127.678612
959,,沖縄県那覇市松尾一丁目,26.212784,127.683685
960,,沖縄県那覇市楚辺一丁目,26.208581,127.684452
961,,沖縄県那覇市泉崎二丁目,26.209001,127.680472
962,,沖縄県那覇市泉崎一丁目,26.211983,127.678643
963,,沖縄県那覇市金城一丁目,26.203394,127.665944
964,,沖縄県那覇市垣花町二丁目,26.206773,127.66776
965,,沖縄県那覇市垣花町一丁目,26.207328,127.66917
966,,沖縄県那覇市垣花町三丁目,26.207118,127.666269
967,,沖縄県那覇市住吉町二丁目,26.209015,127.665661
968,,沖縄県那覇市住吉町三丁目,26.208701,127.663413
969,,沖縄県那覇市住吉町一丁目,26.21093,127.663238
970,,沖縄県那覇市字鏡水,26.210713,127.651985
971,,沖縄県那覇市字識名,26.202337,127.714924
972,,沖縄県那覇市字上間,26.197667,127.712709
973,,沖縄県那覇市長田二丁目,26.201725,127.704042
974,,沖縄県那覇市上間一丁目,26.200909,127.708851
975,,沖縄県那覇市字仲井真,26.194206,127.708342
976,,沖縄県那覇市字国場,26.197799,127.698947
977,,沖縄県那覇市古波蔵三丁目,26.199516,127.683699
978,,沖縄県那覇市古波蔵四丁目,26.195935,127.69096
979,,沖縄県那覇市古波蔵二丁目,26.199554,127.687997
980,,沖縄県那覇市田原二丁目,26.196595,127.670137
981,,沖縄県那覇市小禄一丁目,26.192719,127.679409
982,,沖縄県那覇市字赤嶺,26.192593,127.657705
983,,沖縄県那覇市金城二丁目,26.201877,127.66583
984,,沖縄県那覇市田原一丁目,26.200085,127.669759
985,,沖縄県那覇市字田原,26.195436,127.671351
986,,沖縄県那覇市田原四丁目,26.194426,127.669389
987,,沖縄県那覇市金城五丁目,26.197253,127.666225
988,,沖縄県那覇市金城四丁目,26.198419,127.663778
989,,沖縄県那覇市田原三丁目,26.195847,127.668098
990,,沖縄県那覇市赤嶺一丁目,26.1954,127.662876
991,,沖縄県那覇市字安次嶺,26.201843,127.657607
992,,沖縄県那覇市金城三丁目,26.200196,127.665452
993,,沖縄県那覇市赤嶺二丁目,26.194612,127.660397
994,,沖縄県那覇市字大嶺,26.197504,127.643212
995,,沖縄県那覇市字高良,26.190808,127.655684
996,,沖縄県那覇市字当間,26.199196,127.651429
997,,沖縄県那覇市字小禄,26.193409,127.671395
998,,沖縄県那覇市字宇栄原,26.184011,127.668221
999,,沖縄県那覇市宇栄原二丁目,26.189685,127.667061
1000,,沖縄県那覇市高良二丁目,26.184035,127.662984
1001,,沖縄県那覇市高良一丁目,26.18679,127.661037
1002,,沖縄県那覇市宇栄原三丁目,26.188659,127.662598
1003,,沖縄県那覇市宇栄原一丁目,26.192033,127.663488
1004,,沖縄県那覇市高良三丁目,26.190247,127.659564
1005,,沖縄県那覇市宮城一丁目,26.186538,127.657824
1006,,沖縄県那覇市具志二丁目,26.182113,127.659451
1007,,沖縄県那覇市具志三丁目,26.178901,127.657084
1008,,沖縄県那覇市具志一丁目,26.1836,127.657766
1009,,沖縄県那覇市字宮城,26.189661,127.65095
1010,,沖縄県那覇市字具志,26.182482,127.651743
1011,,沖縄県那覇市樋川二丁目,26.209868,127.690825
1012,,沖縄県那覇市壺屋一丁目,26.21303,127.691621
1013,,沖縄県宜野湾市神山一丁目,26.268776,127.764862
1014,,沖縄県宜野湾市愛知三丁目,26.265571,127.769215
1015,,沖縄県宜野湾市愛知二丁目,26.268445,127.770952
1016,,沖縄県宜野湾市愛知一丁目,26.271227,127.767662
1017,,沖縄県宜野湾市我如古四丁目,26.255249,127.75
1018,,沖縄県宜野湾市我如古三丁目,26.252911,127.754623
1019,,沖縄県宜野湾市我如古二丁目,26.254567,127.758491
1020,,沖縄県宜野湾市大山七丁目,26.28492,127.744631
1021,,沖縄県宜野湾市真栄原一丁目,26.257614,127.745494
1022,,沖縄県宜野湾市大山二丁目,26.275632,127.744412
1023,,沖縄県宜野湾市大山四丁目,26.283308,127.749115
1024,,沖縄県宜野湾市大山一丁目,26.280648,127.751478
1025,,沖縄県宜野湾市大山五丁目,26.281148,127.745227
1026,,沖縄県宜野湾市真栄原三丁目,26.263189,127.744942
1027,,沖縄県宜野湾市字佐真下,26.265603,127.748426
1028,,沖縄県宜野湾市字我如古,26.260311,127.746759
1029,,沖縄県宜野湾市嘉数二丁目,26.255411,127.737018
1030,,沖縄県宜野湾市新城一丁目,26.287969,127.772719
1031,,沖縄県宜野湾市喜友名二丁目,26.284793,127.760494
1032,,沖縄県宜野湾市大山三丁目,26.284813,127.752162
1033,,沖縄県宜野湾市伊佐四丁目,26.289765,127.752422
1034,,沖縄県宜野湾市伊佐三丁目,26.292044,127.755494
1035,,沖縄県宜野湾市普天間二丁目,26.289427,127.775457
1036,,沖縄県宜野湾市長田二丁目,26.263107,127.767818
1037,,沖縄県宜野湾市志真志三丁目,26.256111,127.761999
1038,,沖縄県宜野湾市喜友名一丁目,26.285404,127.764496
1039,,沖縄県宜野湾市伊佐二丁目,26.287457,127.7542
1040,,沖縄県宜野湾市野嵩三丁目,26.287209,127.783792
1041,,沖縄県宜野湾市字赤道,26.275432,127.768941
1042,,沖縄県宜野湾市宜野湾一丁目,26.265697,127.761157
1043,,沖縄県宜野湾市字神山,26.274473,127.760489
1044,,沖縄県宜野湾市新城二丁目,26.28685,127.769531
1045,,沖縄県宜野湾市長田三丁目,26.261073,127.767595
1046,,沖縄県宜野湾市志真志一丁目,26.258172,127.764123
1047,,沖縄県宜野湾市長田一丁目,26.263484,127.764541
1048,,沖縄県宜野湾市志真志四丁目,26.257401,127.758887
1049,,沖縄県宜野湾市長田四丁目,26.26093,127.761753
1050,,沖縄県宜野湾市宜野湾三丁目,26.26086,127.756045
1051,,沖縄県宜野湾市赤道一丁目,26.273467,127.770583
1052,,沖縄県宜野湾市我如古一丁目,26.258228,127.75306
1053,,沖縄県宜野湾市宜野湾二丁目,26.264101,127.756773
1054,,沖縄県宜野湾市赤道二丁目,26.271894,127.773642
1055,,沖縄県宜野湾市上原二丁目,26.275586,127.77713
1056,,沖縄県宜野湾市野嵩一丁目,26.282571,127.78134
1057,,沖縄県宜野湾市上原一丁目,26.277136,127.775953
1058,,沖縄県宜野湾市字野嵩,26.282753,127.775715
1059,,沖縄県宜野湾市野嵩四丁目,26.291305,127.782516
1060,,沖縄県宜野湾市野嵩二丁目,26.284803,127.777874
1061,,沖縄県宜野湾市普天間一丁目,26.291618,127.779047
1062,,沖縄県宜野湾市伊佐一丁目,26.284568,127.756329
1063,,沖縄県宜野湾市志真志二丁目,26.256198,127.767175
1064,,沖縄県宜野湾市真志喜四丁目,26.28015,127.734712
1065,,沖縄県宜野湾市大山六丁目,26.277983,127.740621
1066,,沖縄県宜野湾市真志喜二丁目,26.275549,127.737154
1067,,沖縄県宜野湾市真志喜三丁目,26.274807,127.734007
1068,,沖縄県宜野湾市字真志喜,26.272219,127.735802
1069,,沖縄県宜野湾市嘉数三丁目,26.257182,127.734214
1070,,沖縄県宜野湾市字宇地泊,26.27243,127.729892
1071,,沖縄県宜野湾市字大謝名,26.2707,127.735014
1072,,沖縄県宜野湾市大謝名五丁目,26.266481,127.73234
1073,,沖縄県宜野湾市嘉数一丁目,26.259588,127.735739
1074,,沖縄県宜野湾市嘉数四丁目,26.261969,127.732289
1075,,沖縄県宜野湾市大謝名一丁目,26.267897,127.736768
1076,,沖縄県宜野湾市真志喜一丁目,26.271206,127.740709
1077,,沖縄県宜野湾市大謝名四丁目,26.264688,127.735089
1078,,沖縄県宜野湾市大謝名三丁目,26.26359,127.737889
1079,,沖縄県宜野湾市大謝名二丁目,26.265723,127.739821
1080,,沖縄県宜野湾市真栄原二丁目,26.2608,127.740693
1081,,沖縄県宜野湾市字真栄原,26.260573,127.744858
1082,,沖縄県宜野湾市字宜野湾,26.270245,127.754067
1083,,沖縄県宜野湾市字大山,26.276834,127.751391
1084,,沖縄県宜野湾市字上原,26.278494,127.773272
1085,,沖縄県宜野湾市字新城,26.282059,127.771851
1086,,沖縄県宜野湾市字喜友名,26.290147,127.762852
1087,,沖縄県宜野湾市字伊佐,26.289317,127.758753
1088,,沖縄県宜野湾市字安仁屋,26.293656,127.76768
1089,,沖縄県宜野湾市字普天間,26.294537,127.773764
1090,,沖縄県宜野湾市字中原,26.278459,127.765768
1091,,沖縄県石垣市字白保,24.399176,124.235469
1092,,沖縄県石垣市字大浜,24.38738,124.209288
1093,,沖縄県石垣市字大浜,24.38738,124.209288
1094,,沖縄県石垣市字平得,24.381549,124.186131
1095,,沖縄県石垣市字真栄里,24.383537,124.198054
1096,,沖縄県石垣市字登野城,24.378062,124.178186
1097,,沖縄県石垣市字桃里,24.449676,124.245393
1098,,沖縄県石垣市字新川,24.364752,124.128604
1099,,沖縄県石垣市字野底,24.494591,124.239561
1100,,沖縄県石垣市字崎枝,24.435726,124.10009
1101,,沖縄県石垣市字宮良,24.394323,124.222372
1102,,沖縄県石垣市字名蔵,24.407606,124.156114
1103,,沖縄県石垣市字川平,24.455191,124.128743
1104,,沖縄県石垣市字伊原間,24.513841,124.285419
1105,,沖縄県石垣市字平久保,24.578763,124.319535
1106,,沖縄県石垣市八島町一丁目,24.335069,124.158257
1107,,沖縄県石垣市八島町二丁目,24.332426,124.16571
1108,,沖縄県石垣市字盛山,24.389859,124.240754
1109,,沖縄県石垣市字盛山,24.384691,124.245457
1110,,沖縄県石垣市字大川,24.361795,124.166988
1111,,沖縄県石垣市浜崎町一丁目,24.33937,124.152078
1112,,沖縄県石垣市字石垣,24.367947,124.152835
1113,,沖縄県石垣市字桴海,24.460844,124.228926
1114,,沖縄県石垣市浜崎町三丁目,24.339462,124.147876
1115,,沖縄県石垣市浜崎町二丁目,24.341396,124.149745
1116,,沖縄県浦添市西洲三丁目,26.260212,127.695944
1117,,沖縄県浦添市西原三丁目,26.254216,127.746972
1118,,沖縄県浦添市西原四丁目,26.249041,127.747439
1119,,沖縄県浦添市西原二丁目,26.254173,127.744567
1120,,沖縄県浦添市西洲二丁目,26.25241,127.687366
1121,,沖縄県浦添市当山二丁目,26.251305,127.735033
1122,,沖縄県浦添市当山一丁目,26.252494,127.729871
1123,,沖縄県浦添市仲間二丁目,26.249871,127.728313
1124,,沖縄県浦添市城間二丁目,26.25337,127.712384
1125,,沖縄県浦添市仲間一丁目,26.250949,127.722562
1126,,沖縄県浦添市伊祖四丁目,26.254867,127.7225
1127,,沖縄県浦添市伊祖一丁目,26.251832,127.717848
1128,,沖縄県浦添市伊祖二丁目,26.253716,127.716324
1129,,沖縄県浦添市城間一丁目,26.255545,127.708864
1130,,沖縄県浦添市屋富祖四丁目,26.254045,127.707631
1131,,沖縄県浦添市屋富祖三丁目,26.252596,127.70657
1132,,沖縄県浦添市字屋富祖,26.256405,127.700167
1133,,沖縄県浦添市字宮城,26.253529,127.698943
1134,,沖縄県浦添市字仲西,26.251113,127.695914
1135,,沖縄県浦添市西原一丁目,26.253107,127.741797
1136,,沖縄県浦添市沢岻一丁目,26.236192,127.712397
1137,,沖縄県浦添市経塚一丁目,26.241877,127.723106
1138,,沖縄県浦添市西原五丁目,26.248242,127.743246
1139,,沖縄県浦添市当山三丁目,26.247699,127.735272
1140,,沖縄県浦添市前田四丁目,26.236685,127.735398
1141,,沖縄県浦添市前田二丁目,26.242975,127.738447
1142,,沖縄県浦添市前田一丁目,26.24116,127.736435
1143,,沖縄県浦添市西洲一丁目,26.246219,127.686432
1144,,沖縄県浦添市西原六丁目,26.246194,127.746522
1145,,沖縄県浦添市前田三丁目,26.243834,127.740996
1146,,沖縄県浦添市字仲間,26.243754,127.729287
1147,,沖縄県浦添市字前田,26.239714,127.730903
1148,,沖縄県浦添市字経塚,26.237598,127.722674
1149,,沖縄県浦添市安波茶三丁目,26.244151,127.721722
1150,,沖縄県浦添市仲間三丁目,26.244136,127.727651
1151,,沖縄県浦添市安波茶二丁目,26.247564,127.723073
1152,,沖縄県浦添市安波茶一丁目,26.24636,127.718873
1153,,沖縄県浦添市屋富祖一丁目,26.250859,127.71264
1154,,沖縄県浦添市屋富祖二丁目,26.250636,127.709029
1155,,沖縄県浦添市宮城一丁目,26.250652,127.704346
1156,,沖縄県浦添市宮城三丁目,26.246453,127.70447
1157,,沖縄県浦添市大平三丁目,26.244912,127.71506
1158,,沖縄県浦添市字大平,26.243551,127.712779
1159,,沖縄県浦添市大平一丁目,26.248639,127.713305
1160,,沖縄県浦添市宮城二丁目,26.248294,127.705886
1161,,沖縄県浦添市宮城四丁目,26.244664,127.704187
1162,,沖縄県浦添市仲西二丁目,26.246514,127.699985
1163,,沖縄県浦添市仲西一丁目,26.24779,127.699034
1164,,沖縄県浦添市字小湾,26.248901,127.692552
1165,,沖縄県浦添市伊奈武瀬一丁目,26.248315,127.671968
1166,,沖縄県浦添市仲西三丁目,26.2446,127.699059
1167,,沖縄県浦添市沢岻二丁目,26.235556,127.708609
1168,,沖縄県浦添市大平二丁目,26.243693,127.7099
1169,,沖縄県浦添市字沢岻,26.23905,127.714197
1170,,沖縄県浦添市宮城六丁目,26.24385,127.70785
1171,,沖縄県浦添市内間二丁目,26.235822,127.705764
1172,,沖縄県浦添市内間一丁目,26.239623,127.707329
1173,,沖縄県浦添市内間三丁目,26.237442,127.700826
1174,,沖縄県浦添市宮城五丁目,26.243215,127.703282
1175,,沖縄県浦添市内間四丁目,26.240135,127.703665
1176,,沖縄県浦添市勢理客一丁目,26.241592,127.697881
1177,,沖縄県浦添市勢理客四丁目,26.244344,127.689794
1178,,沖縄県浦添市勢理客二丁目,26.243276,127.695499
1179,,沖縄県浦添市内間五丁目,26.239902,127.699131
1180,,沖縄県浦添市勢理客三丁目,26.241259,127.692398
1181,,沖縄県浦添市港川一丁目,26.260924,127.719297
1182,,沖縄県浦添市字牧港,26.267441,127.715947
1183,,沖縄県浦添市牧港一丁目,26.263792,127.721392
1184,,沖縄県浦添市牧港五丁目,26.270612,127.717664
1185,,沖縄県浦添市牧港四丁目,26.264264,127.728573
1186,,沖縄県浦添市牧港二丁目,26.262282,127.725418
1187,,沖縄県浦添市牧港三丁目,26.258285,127.729917
1188,,沖縄県浦添市城間三丁目,26.257097,127.711764
1189,,沖縄県浦添市伊祖五丁目,26.257425,127.7262
1190,,沖縄県浦添市伊祖三丁目,26.257468,127.720941
1191,,沖縄県浦添市港川二丁目,26.264191,127.716188
1192,,沖縄県浦添市字港川,26.269027,127.711922
1193,,沖縄県浦添市城間四丁目,26.258972,127.714397
1194,,沖縄県浦添市字城間,26.26212,127.706165
1195,,沖縄県名護市宇茂佐の森五丁目,26.603581,127.962329
1196,,沖縄県名護市宇茂佐の森四丁目,26.602057,127.961358
1197,,沖縄県名護市宇茂佐の森三丁目,26.600669,127.95643
1198,,沖縄県名護市宇茂佐の森二丁目,26.599042,127.961925
1199,,沖縄県名護市宇茂佐の森一丁目,26.599464,127.965258
1200,,沖縄県名護市字嘉陽,26.555861,128.113087
1201,,沖縄県名護市字天仁屋,26.577972,128.117936
1202,,沖縄県名護市字久志,26.522811,127.997811
1203,,沖縄県名護市字許田,26.540748,127.979509
1204,,沖縄県名護市字数久田,26.556203,127.987429
1205,,沖縄県名護市字世冨慶,26.566739,128.003534
1206,,沖縄県名護市字名護,26.58568,128.010169
1207,,沖縄県名護市字名護,26.610246,127.984608
1208,,沖縄県名護市字三原,26.569704,128.085969
1209,,沖縄県名護市字源河,26.613891,128.076819
1210,,沖縄県名護市字田井等,26.600531,128.023649
1211,,沖縄県名護市字大川,26.579326,128.042264
1212,,沖縄県名護市字汀間,26.568599,128.063652
1213,,沖縄県名護市字瀬嵩,26.568281,128.05689
1214,,沖縄県名護市字呉我,26.634502,127.998262
1215,,沖縄県名護市字我部,26.661094,128.000603
1216,,沖縄県名護市城三丁目,26.587433,127.981774
1217,,沖縄県名護市城二丁目,26.587564,127.984232
1218,,沖縄県名護市大北三丁目,26.604597,127.995911
1219,,沖縄県名護市大北二丁目,26.601178,127.998515
1220,,沖縄県名護市字我部祖河,26.626295,127.999117
1221,,沖縄県名護市字古我知,26.62618,127.983267
1222,,沖縄県名護市東江二丁目,26.586579,127.990737
1223,,沖縄県名護市東江一丁目,26.585814,127.98688
1224,,沖縄県名護市字伊差川,26.605593,128.005374
1225,,沖縄県名護市字運天原,26.670432,128.00131
1226,,沖縄県名護市字済井出,26.66942,128.015092
1227,,沖縄県名護市字大浦,26.562912,128.040626
1228,,沖縄県名護市字安部,26.54546,128.087198
1229,,沖縄県名護市字豊原,26.526122,128.017287
1230,,沖縄県名護市字辺野古,26.534958,128.027871
1231,,沖縄県名護市字二見,26.556215,128.02555
1232,,沖縄県名護市東江四丁目,26.58292,127.98557
1233,,沖縄県名護市東江五丁目,26.580619,127.984374
1234,,沖縄県名護市東江三丁目,26.582091,127.987511
1235,,沖縄県名護市字幸喜,26.532351,127.959187
1236,,沖縄県名護市字喜瀬,26.527142,127.943567
1237,,沖縄県名護市字川上,26.618202,128.022232
1238,,沖縄県名護市字仲尾,26.626641,128.011316
1239,,沖縄県名護市字振慶名,26.608642,128.013352
1240,,沖縄県名護市字饒平名,26.659492,128.016595
1241,,沖縄県名護市字屋我,26.651748,128.03104
1242,,沖縄県名護市字稲嶺,26.626873,128.048158
1243,,沖縄県名護市字親川,26.609492,128.024212
1244,,沖縄県名護市字真喜屋,26.61592,128.047895
1245,,沖縄県名護市字仲尾次,26.609425,128.038782
1246,,沖縄県名護市宮里四丁目,26.599199,127.968752
1247,,沖縄県名護市大中四丁目,26.597126,127.989078
1248,,沖縄県名護市大中一丁目,26.590985,127.98408
1249,,沖縄県名護市城一丁目,26.5896,127.982036
1250,,沖縄県名護市大中二丁目,26.592596,127.985295
1251,,沖縄県名護市大東四丁目,26.594293,127.992186
1252,,沖縄県名護市大北一丁目,26.600301,127.991187
1253,,沖縄県名護市大中三丁目,26.595508,127.986371
1254,,沖縄県名護市大南二丁目,26.593657,127.976
1255,,沖縄県名護市大西三丁目,26.596871,127.982561
1256,,沖縄県名護市大西二丁目,26.594887,127.981279
1257,,沖縄県名護市宮里五丁目,26.599579,127.972477
1258,,沖縄県名護市大南四丁目,26.598979,127.97647
1259,,沖縄県名護市大南三丁目,26.596304,127.977174
1260,,沖縄県名護市宮里一丁目,26.594838,127.972653
1261,,沖縄県名護市宮里六丁目,26.601808,127.974527
1262,,沖縄県名護市字山入端,26.608305,127.934787
1263,,沖縄県名護市字宮里,26.598867,127.966616
1264,,沖縄県名護市大北四丁目,26.605244,127.989542
1265,,沖縄県名護市字勝山,26.623922,127.936608
1266,,沖縄県名護市字安和,26.614852,127.916852
1267,,沖縄県名護市宮里二丁目,26.591953,127.969875
1268,,沖縄県名護市港二丁目,26.590272,127.976052
1269,,沖縄県名護市大東三丁目,26.592217,127.989963
1270,,沖縄県名護市大中五丁目,26.596111,127.991718
1271,,沖縄県名護市大東二丁目,26.589768,127.988877
1272,,沖縄県名護市大東一丁目,26.589076,127.985909
1273,,沖縄県名護市大南一丁目,26.592764,127.978702
1274,,沖縄県名護市大西一丁目,26.592939,127.98116
1275,,沖縄県名護市港一丁目,26.591202,127.978201
1276,,沖縄県名護市大西四丁目,26.600416,127.979583
1277,,沖縄県名護市大西五丁目,26.601235,127.984599
1278,,沖縄県名護市宮里七丁目,26.604115,127.978699
1279,,沖縄県名護市大北五丁目,26.605756,127.983884
1280,,沖縄県名護市宮里三丁目,26.595395,127.968752
1281,,沖縄県名護市字旭川,26.621635,127.951648
1282,,沖縄県名護市字屋部,26.609001,127.950231
1283,,沖縄県名護市字為又,26.614817,127.974155
1284,,沖縄県名護市字宇茂佐,26.609574,127.965295
1285,,沖縄県名護市字中山,26.628657,127.967478
1286,,沖縄県糸満市字喜屋武,26.087777,127.664681
1287,,沖縄県糸満市字大度,26.096314,127.708931
1288,,沖縄県糸満市字伊原,26.093177,127.685812
1289,,沖縄県糸満市字束里,26.082477,127.678755
1290,,沖縄県糸満市字米須,26.09273,127.696389
1291,,沖縄県糸満市字山城,26.086125,127.686214
1292,,沖縄県糸満市西崎町五丁目,26.144745,127.654571
1293,,沖縄県糸満市西崎町三丁目,26.146656,127.666412
1294,,沖縄県糸満市字名城,26.10368,127.663106
1295,,沖縄県糸満市字摩文仁,26.097461,127.721548
1296,,沖縄県糸満市字宇江城,26.104541,127.708525
1297,,沖縄県糸満市字小波蔵,26.101475,127.669014
1298,,沖縄県糸満市字福地,26.094143,127.674714
1299,,沖縄県糸満市字南波平,26.100139,127.682928
1300,,沖縄県糸満市字伊敷,26.108154,127.67621
1301,,沖縄県糸満市字糸洲,26.102722,127.676902
1302,,沖縄県糸満市字真壁,26.107698,127.691351
1303,,沖縄県糸満市字新垣,26.118095,127.702616
1304,,沖縄県糸満市潮崎町四丁目,26.116425,127.66348
1305,,沖縄県糸満市潮崎町二丁目,26.123633,127.668135
1306,,沖縄県糸満市潮崎町一丁目,26.12274,127.665548
1307,,沖縄県糸満市潮崎町三丁目,26.119408,127.664891
1308,,沖縄県糸満市字真栄里,26.115919,127.676428
1309,,沖縄県糸満市字国吉,26.119641,127.68799
1310,,沖縄県糸満市字大里,26.129693,127.691922
1311,,沖縄県糸満市字照屋,26.131366,127.681004
1312,,沖縄県糸満市西崎町二丁目,26.141288,127.670269
1313,,沖縄県糸満市西崎町一丁目,26.131943,127.652717
1314,,沖縄県糸満市西崎町四丁目,26.139179,127.656139
1315,,沖縄県糸満市西崎二丁目,26.142118,127.664877
1316,,沖縄県糸満市西崎一丁目,26.137226,127.665453
1317,,沖縄県糸満市字兼城,26.137252,127.676566
1318,,沖縄県糸満市西崎六丁目,26.143259,127.669819
1319,,沖縄県糸満市字潮平,26.146759,127.672687
1320,,沖縄県糸満市字与座,26.13015,127.703002
1321,,沖縄県糸満市字豊原,26.143789,127.70821
1322,,沖縄県糸満市字座波,26.143759,127.692124
1323,,沖縄県糸満市字賀数,26.1501,127.692094
1324,,沖縄県糸満市字阿波根,26.152721,127.68062
1325,,沖縄県糸満市字北波平,26.157775,127.694298
1326,,沖縄県糸満市字真栄平,26.112492,127.707284
1327,,沖縄県糸満市字武富,26.163254,127.697636
1328,,沖縄県糸満市字武富,26.16438,127.691566
