,郵便番号,full_name,緯度,経度
16144,,北海道旭川市西御料三条二丁目,43.723562,142.372105
16145,,北海道旭川市西御料三条三丁目,43.721112,142.37347
16146,,北海道旭川市西御料四条一丁目,43.725872,142.369104
16147,,北海道旭川市西御料四条二丁目,43.723148,142.370677
16148,,北海道旭川市西御料四条三丁目,43.720754,142.372046
16149,,北海道旭川市西御料五条一丁目,43.725411,142.367356
16150,,北海道旭川市西御料五条二丁目,43.723125,142.369041
16151,,北海道旭川市花咲町一丁目,43.785713,142.367989
16152,,北海道旭川市花咲町二丁目,43.787525,142.37104
16153,,北海道旭川市花咲町三丁目,43.789264,142.371526
16154,,北海道旭川市花咲町四丁目,43.790275,142.373103
16155,,北海道旭川市花咲町五丁目,43.792534,142.375745
16156,,北海道旭川市花咲町六丁目,43.795737,142.380171
16157,,北海道旭川市花咲町七丁目,43.797793,142.383875
16158,,北海道旭川市パルプ町一条一丁目,43.772984,142.385015
16159,,北海道旭川市パルプ町一条二丁目,43.774547,142.385748
16160,,北海道旭川市パルプ町一条三丁目,43.775845,142.386075
16161,,北海道旭川市パルプ町一条四丁目,43.777373,142.386916
16162,,北海道旭川市パルプ町一条五丁目,43.779385,142.388592
16163,,北海道旭川市パルプ町一条六丁目,43.780955,142.388848
16164,,北海道旭川市パルプ町一条七丁目,43.781866,142.389911
16165,,北海道旭川市パルプ町一条八丁目,43.782573,142.390669
16166,,北海道旭川市パルプ町二条二丁目,43.774073,142.386631
16167,,北海道旭川市パルプ町二条三丁目,43.77548,142.387543
16168,,北海道旭川市パルプ町二条四丁目,43.776882,142.388333
16169,,北海道旭川市パルプ町二条五丁目,43.77891,142.389466
16170,,北海道旭川市パルプ町二条六丁目,43.780534,142.390371
16171,,北海道旭川市パルプ町二条七丁目,43.78161,142.39101
16172,,北海道旭川市パルプ町二条八丁目,43.782923,142.391742
16173,,北海道旭川市パルプ町二条九丁目,43.784489,142.392804
16174,,北海道旭川市パルプ町三条七丁目,43.781251,142.392123
16175,,北海道旭川市パルプ町三条八丁目,43.782637,142.392906
16176,,北海道旭川市パルプ町三条九丁目,43.784267,142.393846
16177,,北海道旭川市東一条一丁目,43.77677,142.369222
16178,,北海道旭川市東一条二丁目,43.778209,142.370019
16179,,北海道旭川市東一条三丁目,43.779919,142.370975
16180,,北海道旭川市東一条四丁目,43.781025,142.371854
16181,,北海道旭川市東二条一丁目,43.776414,142.370494
16182,,北海道旭川市東二条二丁目,43.777826,142.371307
16183,,北海道旭川市東二条三丁目,43.779268,142.372059
16184,,北海道旭川市東二条四丁目,43.780796,142.373187
16185,,北海道旭川市東三条十丁目,43.787685,142.37669
16186,,北海道旭川市東三条十一丁目,43.789516,142.379421
16187,,北海道旭川市東三条一丁目,43.775633,142.371675
16188,,北海道旭川市東三条二丁目,43.777117,142.372583
16189,,北海道旭川市東三条三丁目,43.778795,142.373528
16190,,北海道旭川市東三条四丁目,43.779991,142.374231
16191,,北海道旭川市東三条五丁目,43.782336,142.372094
16192,,北海道旭川市東三条六丁目,43.783755,142.374221
16193,,北海道旭川市東三条七丁目,43.784733,142.374388
16194,,北海道旭川市東三条八丁目,43.785693,142.374693
16195,,北海道旭川市東三条九丁目,43.786521,142.375915
16196,,北海道旭川市東四条十丁目,43.786603,142.379689
16197,,北海道旭川市東四条十一丁目,43.788065,142.380863
16198,,北海道旭川市東四条一丁目,43.775182,142.372883
16199,,北海道旭川市東四条二丁目,43.776687,142.374092
16200,,北海道旭川市東四条三丁目,43.778319,142.374997
16201,,北海道旭川市東四条四丁目,43.779567,142.37571
16202,,北海道旭川市東四条五丁目,43.780641,142.376344
16203,,北海道旭川市東四条六丁目,43.782199,142.376803
16204,,北海道旭川市東四条七丁目,43.7836,142.37802
16205,,北海道旭川市東四条八丁目,43.784552,142.378547
16206,,北海道旭川市東四条九丁目,43.785514,142.379056
16207,,北海道旭川市東五条十丁目,43.786173,142.381121
16208,,北海道旭川市東五条十一丁目,43.787383,142.38197
16209,,北海道旭川市東五条一丁目,43.774528,142.374237
16210,,北海道旭川市東五条二丁目,43.776259,142.375582
16211,,北海道旭川市東五条三丁目,43.777907,142.376499
16212,,北海道旭川市東五条四丁目,43.779131,142.377181
16213,,北海道旭川市東五条五丁目,43.780156,142.37819
16214,,北海道旭川市東五条六丁目,43.781793,142.378757
16215,,北海道旭川市東五条七丁目,43.783154,142.379511
16216,,北海道旭川市東五条八丁目,43.784115,142.380024
16217,,北海道旭川市東五条九丁目,43.785078,142.380536
16218,,北海道旭川市東六条十丁目,43.785976,142.382397
16219,,北海道旭川市東六条一丁目,43.773729,142.375963
16220,,北海道旭川市東六条二丁目,43.775716,142.376945
16221,,北海道旭川市東六条三丁目,43.777447,142.378056
16222,,北海道旭川市東六条四丁目,43.778655,142.378731
16223,,北海道旭川市東六条五丁目,43.77974,142.37979
16224,,北海道旭川市東六条六丁目,43.781185,142.38019
16225,,北海道旭川市東六条七丁目,43.78281,142.381091
16226,,北海道旭川市東六条八丁目,43.783771,142.381201
16227,,北海道旭川市東六条九丁目,43.784733,142.381721
16228,,北海道旭川市東七条十丁目,43.785592,142.383537
16229,,北海道旭川市東七条一丁目,43.773141,142.377393
16230,,北海道旭川市東七条二丁目,43.775359,142.378634
16231,,北海道旭川市東七条三丁目,43.776999,142.379543
16232,,北海道旭川市東七条四丁目,43.77831,142.380372
16233,,北海道旭川市東七条五丁目,43.779438,142.380906
16234,,北海道旭川市東七条六丁目,43.781123,142.381849
16235,,北海道旭川市東七条七丁目,43.782309,142.382496
16236,,北海道旭川市東七条八丁目,43.783428,142.382712
16237,,北海道旭川市東七条九丁目,43.784483,142.383291
16238,,北海道旭川市東八条一丁目,43.772436,142.37922
16239,,北海道旭川市東八条二丁目,43.774787,142.380535
16240,,北海道旭川市東八条三丁目,43.776228,142.381328
16241,,北海道旭川市東八条四丁目,43.777799,142.38221
16242,,北海道旭川市東八条五丁目,43.779004,142.382437
16243,,北海道旭川市東八条六丁目,43.780157,142.383525
16244,,北海道旭川市東八条七丁目,43.781722,142.384389
16245,,北海道旭川市東八条八丁目,43.782764,142.384977
16246,,北海道旭川市東八条九丁目,43.784035,142.385272
16247,,北海道旭川市東旭川北一条一丁目,43.772608,142.423672
16248,,北海道旭川市東旭川北一条二丁目,43.77259,142.427454
16249,,北海道旭川市東旭川北一条三丁目,43.771685,142.431178
16250,,北海道旭川市東旭川北一条四丁目,43.772284,142.435449
16251,,北海道旭川市東旭川北一条五丁目,43.772218,142.439606
16252,,北海道旭川市東旭川北一条六丁目,43.772011,142.443133
16253,,北海道旭川市東旭川北一条七丁目,43.7718,142.446634
16254,,北海道旭川市東旭川北一条八丁目,43.771607,142.449068
16255,,北海道旭川市東旭川北二条一丁目,43.773901,142.423641
16256,,北海道旭川市東旭川北二条五丁目,43.774718,142.43985
16257,,北海道旭川市東旭川北二条六丁目,43.774262,142.443724
16258,,北海道旭川市東旭川北二条七丁目,43.773422,142.446815
16259,,北海道旭川市東旭川北三条五丁目,43.777147,142.44009
16260,,北海道旭川市東旭川北三条六丁目,43.776866,142.443605
16261,,北海道旭川市東旭川町豊田,43.767835,142.503332
16262,,北海道旭川市東旭川町東桜岡,43.781441,142.514455
16263,,北海道旭川市東旭川南一条一丁目,43.771107,142.424178
16264,,北海道旭川市東旭川南一条二丁目,43.770934,142.428006
16265,,北海道旭川市東旭川南一条三丁目,43.770754,142.431193
16266,,北海道旭川市東旭川南一条四丁目,43.769876,142.434557
16267,,北海道旭川市東旭川南一条五丁目,43.769585,142.438
16268,,北海道旭川市東旭川南一条六丁目,43.769482,142.442359
16269,,北海道旭川市東旭川南一条七丁目,43.769251,142.446551
16270,,北海道旭川市東旭川南一条八丁目,43.769074,142.448943
16271,,北海道旭川市東旭川南二条一丁目,43.769998,142.423736
16272,,北海道旭川市東旭川南二条二丁目,43.769673,142.427394
16273,,北海道旭川市東旭川南二条三丁目,43.769579,142.430873
16274,,北海道旭川市東旭川南二条六丁目,43.767895,142.441344
16275,,北海道旭川市東鷹栖十線,43.874422,142.401082
16276,,北海道旭川市東鷹栖十一線,43.880057,142.39909
16277,,北海道旭川市東鷹栖十二線,43.89965,142.41635
16278,,北海道旭川市東鷹栖十三線,43.90447,142.413196
16279,,北海道旭川市東鷹栖十四線,43.905224,142.404196
16280,,北海道旭川市東鷹栖十五線,43.901388,142.392828
16281,,北海道旭川市東鷹栖一条一丁目,43.823484,142.411705
16282,,北海道旭川市東鷹栖一条二丁目,43.824841,142.413068
16283,,北海道旭川市東鷹栖一条三丁目,43.82586,142.415002
16284,,北海道旭川市東鷹栖一条四丁目,43.827244,142.41643
16285,,北海道旭川市東鷹栖一条五丁目,43.828269,142.418354
16286,,北海道旭川市東鷹栖一条六丁目,43.829539,142.419924
16287,,北海道旭川市東鷹栖一線,43.837738,142.438865
16288,,北海道旭川市東鷹栖一線,43.816277,142.408849
16289,,北海道旭川市東鷹栖一線,43.817276,142.416526
16290,,北海道旭川市東鷹栖一線,43.828796,142.426734
16291,,北海道旭川市東鷹栖一線,43.833203,142.431978
16292,,北海道旭川市東鷹栖一線,43.836964,142.435637
16293,,北海道旭川市東鷹栖二条一丁目,43.825262,142.409214
16294,,北海道旭川市東鷹栖二条二丁目,43.826459,142.410841
16295,,北海道旭川市東鷹栖二条三丁目,43.827671,142.412537
16296,,北海道旭川市東鷹栖二条四丁目,43.828894,142.414132
16297,,北海道旭川市東鷹栖二条五丁目,43.830079,142.415862
16298,,北海道旭川市東鷹栖二条六丁目,43.831302,142.417514
16299,,北海道旭川市東鷹栖二線,43.844004,142.437668
16300,,北海道旭川市東鷹栖二線,43.822053,142.407199
16301,,北海道旭川市東鷹栖二線,43.831345,142.421552
16302,,北海道旭川市東鷹栖二線,43.836205,142.427042
16303,,北海道旭川市東鷹栖三条一丁目,43.827062,142.4067
16304,,北海道旭川市東鷹栖三条二丁目,43.828267,142.40835
16305,,北海道旭川市東鷹栖三条三丁目,43.829475,142.410059
16306,,北海道旭川市東鷹栖三条四丁目,43.830656,142.411711
16307,,北海道旭川市東鷹栖三条五丁目,43.831899,142.413372
16308,,北海道旭川市東鷹栖三条六丁目,43.833121,142.415021
16309,,北海道旭川市東鷹栖三線,43.85029,142.436457
16310,,北海道旭川市東鷹栖三線,43.822144,142.397469
16311,,北海道旭川市東鷹栖三線,43.825632,142.402088
16312,,北海道旭川市東鷹栖三線,43.834236,142.417464
16313,,北海道旭川市東鷹栖四条一丁目,43.828869,142.404183
16314,,北海道旭川市東鷹栖四条二丁目,43.830078,142.405842
16315,,北海道旭川市東鷹栖四条三丁目,43.831277,142.407583
16316,,北海道旭川市東鷹栖四条四丁目,43.832445,142.409246
16317,,北海道旭川市東鷹栖四条五丁目,43.833676,142.41091
16318,,北海道旭川市東鷹栖四条六丁目,43.834914,142.412511
16319,,北海道旭川市東鷹栖四線,43.846579,142.421546
16320,,北海道旭川市東鷹栖四線,43.825464,142.392384
16321,,北海道旭川市東鷹栖四線,43.829179,142.39729
16322,,北海道旭川市東鷹栖四線,43.834005,142.401214
16323,,北海道旭川市東鷹栖四線,43.834924,142.405688
16324,,北海道旭川市東鷹栖五線,43.851883,142.419026
16325,,北海道旭川市東鷹栖五線,43.830002,142.387322
16326,,北海道旭川市東鷹栖五線,43.832182,142.392175
16327,,北海道旭川市東鷹栖五線,43.83377,142.39735
16328,,北海道旭川市東鷹栖六線,43.854799,142.413214
16329,,北海道旭川市東鷹栖六線,43.831225,142.384912
16330,,北海道旭川市東鷹栖六線,43.835719,142.38649
16331,,北海道旭川市東鷹栖七線,43.860447,142.411289
16332,,北海道旭川市東鷹栖七線,43.835394,142.377836
16333,,北海道旭川市東鷹栖八線,43.868649,142.412932
16334,,北海道旭川市東鷹栖九線,43.872407,142.408205
16335,,北海道旭川市東鷹栖東一条一丁目,43.821709,142.41419
16336,,北海道旭川市東鷹栖東一条二丁目,43.822868,142.415811
16337,,北海道旭川市東鷹栖東一条三丁目,43.82406,142.417464
16338,,北海道旭川市東鷹栖東一条四丁目,43.825259,142.419119
16339,,北海道旭川市東鷹栖東一条五丁目,43.826489,142.420812
16340,,北海道旭川市東鷹栖東一条六丁目,43.827863,142.422548
16341,,北海道旭川市東鷹栖東一線,43.838805,142.451407
16342,,北海道旭川市東鷹栖東二条一丁目,43.819971,142.416618
16343,,北海道旭川市東鷹栖東二条二丁目,43.82112,142.418229
16344,,北海道旭川市東鷹栖東二条三丁目,43.822305,142.419866
16345,,北海道旭川市東鷹栖東二条四丁目,43.823515,142.421515
16346,,北海道旭川市東鷹栖東二条五丁目,43.824756,142.423203
16347,,北海道旭川市東鷹栖東二条六丁目,43.825958,142.424865
16348,,北海道旭川市東鷹栖東三条一丁目,43.817839,142.419664
16349,,北海道旭川市東鷹栖東三条二丁目,43.818265,142.422243
16350,,北海道旭川市東鷹栖東三条三丁目,43.818811,142.424682
16351,,北海道旭川市東鷹栖東三条四丁目,43.820182,142.426135
16352,,北海道旭川市東鷹栖東三条五丁目,43.822279,142.426602
16353,,北海道旭川市東鷹栖東三条六丁目,43.823866,142.427834
16354,,北海道旭川市北門町十丁目,43.786914,142.346197
16355,,北海道旭川市北門町十一丁目,43.787452,142.344699
16356,,北海道旭川市北門町十二丁目,43.788545,142.343812
16357,,北海道旭川市北門町十三丁目,43.789623,142.342521
16358,,北海道旭川市北門町十四丁目,43.790468,142.341156
16359,,北海道旭川市北門町十五丁目,43.791313,142.339986
16360,,北海道旭川市北門町十六丁目,43.792182,142.338778
16361,,北海道旭川市北門町十七丁目,43.793022,142.337612
16362,,北海道旭川市北門町十八丁目,43.793894,142.33639
16363,,北海道旭川市北門町十九丁目,43.794841,142.335331
16364,,北海道旭川市北門町二十丁目,43.795621,142.333814
16365,,北海道旭川市北門町二十一丁目,43.796557,142.332671
16366,,北海道旭川市北門町二十二丁目,43.797062,142.330468
16367,,北海道旭川市北門町七丁目,43.784895,142.35037
16368,,北海道旭川市北門町八丁目,43.785135,142.348318
16369,,北海道旭川市北門町九丁目,43.78621,142.347695
16370,,北海道旭川市緑が丘一条一丁目,43.738053,142.380691
16371,,北海道旭川市緑が丘一条二丁目,43.737307,142.382321
16372,,北海道旭川市緑が丘一条三丁目,43.7362,142.383792
16373,,北海道旭川市緑が丘一条四丁目,43.733499,142.38492
16374,,北海道旭川市緑が丘二条一丁目,43.737477,142.378654
16375,,北海道旭川市緑が丘二条二丁目,43.735709,142.37979
16376,,北海道旭川市緑が丘二条三丁目,43.734768,142.380887
16377,,北海道旭川市緑が丘二条四丁目,43.732374,142.38173
16378,,北海道旭川市緑が丘三条一丁目,43.73678,142.376539
16379,,北海道旭川市緑が丘三条二丁目,43.73511,142.377288
16380,,北海道旭川市緑が丘三条三丁目,43.733805,142.378378
16381,,北海道旭川市緑が丘三条四丁目,43.731781,142.379337
16382,,北海道旭川市緑が丘四条一丁目,43.736149,142.37454
16383,,北海道旭川市緑が丘四条二丁目,43.734606,142.375847
16384,,北海道旭川市緑が丘四条三丁目,43.733031,142.376946
16385,,北海道旭川市緑が丘四条四丁目,43.731001,142.377911
16386,,北海道旭川市緑が丘五条一丁目,43.735184,142.372449
16387,,北海道旭川市緑が丘五条二丁目,43.733986,142.374058
16388,,北海道旭川市緑が丘五条三丁目,43.732526,142.374538
16389,,北海道旭川市緑が丘五条四丁目,43.730027,142.375676
16390,,北海道旭川市緑が丘東一条一丁目,43.731226,142.38715
16391,,北海道旭川市緑が丘東一条二丁目,43.728474,142.389244
16392,,北海道旭川市緑が丘東一条三丁目,43.725929,142.392976
16393,,北海道旭川市緑が丘東一条四丁目,43.724644,142.391331
16394,,北海道旭川市緑が丘東二条一丁目,43.728411,142.385426
16395,,北海道旭川市緑が丘東二条三丁目,43.72487,142.387849
16396,,北海道旭川市緑が丘東二条四丁目,43.723189,142.388592
16397,,北海道旭川市緑が丘東三条一丁目,43.729038,142.381535
16398,,北海道旭川市緑が丘東三条二丁目,43.725325,142.383492
16399,,北海道旭川市緑が丘東三条三丁目,43.722748,142.384963
16400,,北海道旭川市緑が丘東四条一丁目,43.727469,142.379528
16401,,北海道旭川市緑が丘東四条二丁目,43.724031,142.381507
16402,,北海道旭川市緑が丘東四条三丁目,43.721855,142.382708
16403,,北海道旭川市緑が丘東五条一丁目,43.725916,142.378008
16404,,北海道旭川市緑が丘東五条二丁目,43.723524,142.378893
16405,,北海道旭川市緑が丘東五条三丁目,43.721029,142.381646
16406,,北海道旭川市緑が丘南一条一丁目,43.732271,142.371819
16407,,北海道旭川市緑が丘南一条二丁目,43.730148,142.373712
16408,,北海道旭川市緑が丘南二条一丁目,43.731466,142.369712
16409,,北海道旭川市緑が丘南二条二丁目,43.729708,142.371767
16410,,北海道旭川市緑が丘南三条一丁目,43.731025,142.367875
16411,,北海道旭川市緑が丘南三条二丁目,43.728664,142.369229
16412,,北海道旭川市緑が丘南四条一丁目,43.730158,142.366634
16413,,北海道旭川市緑が丘南四条二丁目,43.728422,142.367522
16414,,北海道旭川市緑が丘南五条一丁目,43.729079,142.364368
16415,,北海道旭川市緑が丘南五条二丁目,43.727613,142.366355
16416,,北海道旭川市緑町十二丁目,43.783572,142.337466
16417,,北海道旭川市緑町十三丁目,43.784768,142.335966
16418,,北海道旭川市緑町十四丁目,43.785563,142.334662
16419,,北海道旭川市緑町十五丁目,43.786484,142.333649
16420,,北海道旭川市緑町十六丁目,43.78749,142.33231
16421,,北海道旭川市緑町十七丁目,43.788288,142.331216
16422,,北海道旭川市緑町十八丁目,43.789247,142.330054
16423,,北海道旭川市緑町十九丁目,43.790149,142.328775
16424,,北海道旭川市緑町二十丁目,43.791,142.327358
16425,,北海道旭川市緑町二十一丁目,43.791911,142.326201
16426,,北海道旭川市緑町二十二丁目,43.792722,142.32502
16427,,北海道旭川市緑町二十三丁目,43.793366,142.323673
16428,,北海道旭川市緑町二十四丁目,43.794507,142.322512
16429,,北海道旭川市緑町二十五丁目,43.795061,142.320294
16430,,北海道旭川市南一条通二十丁目,43.757974,142.376941
16431,,北海道旭川市南一条通二十一丁目,43.757454,142.378173
16432,,北海道旭川市南一条通二十二丁目,43.757077,142.379866
16433,,北海道旭川市南一条通二十三丁目,43.75669,142.38166
16434,,北海道旭川市南一条通二十四丁目,43.75618,142.382962
16435,,北海道旭川市南一条通二十五丁目,43.75576,142.384357
16436,,北海道旭川市南一条通二十六丁目,43.755537,142.385858
16437,,北海道旭川市南二条通二十丁目,43.756938,142.376335
16438,,北海道旭川市南二条通二十一丁目,43.756317,142.377519
16439,,北海道旭川市南二条通二十二丁目,43.75594,142.37922
16440,,北海道旭川市南二条通二十三丁目,43.755508,142.380819
16441,,北海道旭川市南二条通二十四丁目,43.754999,142.382288
16442,,北海道旭川市南二条通二十五丁目,43.754612,142.383704
16443,,北海道旭川市南二条通二十六丁目,43.754317,142.385456
16444,,北海道旭川市南三条通二十丁目,43.755801,142.375688
16445,,北海道旭川市南三条通二十一丁目,43.755248,142.377085
16446,,北海道旭川市南三条通二十二丁目,43.754815,142.378608
16447,,北海道旭川市南三条通二十三丁目,43.754414,142.380215
16448,,北海道旭川市南三条通二十四丁目,43.753902,142.381711
16449,,北海道旭川市南三条通二十五丁目,43.753469,142.383185
16450,,北海道旭川市南三条通二十六丁目,43.752989,142.385137
16451,,北海道旭川市南四条通二十一丁目,43.754174,142.376493
16452,,北海道旭川市南四条通二十二丁目,43.753717,142.378045
16453,,北海道旭川市南四条通二十三丁目,43.753281,142.379617
16454,,北海道旭川市南四条通二十四丁目,43.752866,142.381175
16455,,北海道旭川市南四条通二十五丁目,43.752491,142.382505
16456,,北海道旭川市南四条通二十六丁目,43.751872,142.384714
16457,,北海道旭川市南五条通二十丁目,43.753304,142.374319
16458,,北海道旭川市南五条通二十一丁目,43.752957,142.375813
16459,,北海道旭川市南五条通二十二丁目,43.752358,142.377446
16460,,北海道旭川市南五条通二十三丁目,43.752112,142.379
16461,,北海道旭川市南五条通二十四丁目,43.751928,142.380411
16462,,北海道旭川市南五条通二十五丁目,43.751304,142.382084
16463,,北海道旭川市南五条通二十六丁目,43.750695,142.384557
16464,,北海道旭川市南六条通十七丁目,43.754112,142.368544
16465,,北海道旭川市南六条通十九丁目,43.752728,142.372208
16466,,北海道旭川市南六条通二十丁目,43.752207,142.373659
16467,,北海道旭川市南六条通二十一丁目,43.751997,142.374984
16468,,北海道旭川市南六条通二十二丁目,43.751378,142.376709
16469,,北海道旭川市南六条通二十三丁目,43.750955,142.378287
16470,,北海道旭川市南六条通二十四丁目,43.750549,142.379791
16471,,北海道旭川市南六条通二十五丁目,43.750068,142.381647
16472,,北海道旭川市南六条通二十六丁目,43.749307,142.384364
16473,,北海道旭川市南七条通十七丁目,43.752656,142.368946
16474,,北海道旭川市南七条通十八丁目,43.75215,142.370366
16475,,北海道旭川市南七条通十九丁目,43.751772,142.371834
16476,,北海道旭川市南七条通二十丁目,43.751259,142.373117
16477,,北海道旭川市南七条通二十一丁目,43.750834,142.374595
16478,,北海道旭川市南七条通二十二丁目,43.750402,142.376113
16479,,北海道旭川市南七条通二十三丁目,43.749955,142.377673
16480,,北海道旭川市南七条通二十四丁目,43.74952,142.379198
16481,,北海道旭川市南七条通二十五丁目,43.748931,142.381245
16482,,北海道旭川市南七条通二十六丁目,43.748058,142.384224
16483,,北海道旭川市南八条通十九丁目,43.750922,142.370738
16484,,北海道旭川市南八条通二十丁目,43.750086,142.372455
16485,,北海道旭川市南八条通二十一丁目,43.749487,142.373781
16486,,北海道旭川市南八条通二十二丁目,43.749132,142.375395
16487,,北海道旭川市南八条通二十三丁目,43.74866,142.376929
16488,,北海道旭川市南八条通二十四丁目,43.748183,142.378428
16489,,北海道旭川市南八条通二十五丁目,43.746961,142.380662
16490,,北海道旭川市南八条通二十六丁目,43.746891,142.384059
16491,,北海道旭川市南九条通二十六丁目,43.744697,142.383971
16492,,北海道旭川市南が丘一丁目,43.771278,142.304947
16493,,北海道旭川市南が丘二丁目,43.771933,142.305824
16494,,北海道旭川市南が丘三丁目,43.772152,142.307806
16495,,北海道旭川市宮下通十丁目,43.763077,142.362245
16496,,北海道旭川市宮下通十一丁目,43.762619,142.363839
16497,,北海道旭川市宮下通十三丁目,43.76178,142.366771
16498,,北海道旭川市宮下通十四丁目,43.761347,142.36829
16499,,北海道旭川市宮下通十五丁目,43.76092,142.369804
16500,,北海道旭川市宮下通一丁目,43.767163,142.348671
16501,,北海道旭川市宮下通二十丁目,43.758997,142.377523
16502,,北海道旭川市宮下通二十一丁目,43.758574,142.378981
16503,,北海道旭川市宮下通二十二丁目,43.758148,142.380463
16504,,北海道旭川市宮下通二十三丁目,43.75771,142.38199
16505,,北海道旭川市宮下通二十四丁目,43.757341,142.383293
16506,,北海道旭川市宮下通二十五丁目,43.756865,142.384953
16507,,北海道旭川市宮下通二十六丁目,43.756497,142.386204
16508,,北海道旭川市宮下通二丁目,43.765963,142.35012
16509,,北海道旭川市宮下通三丁目,43.765559,142.351671
16510,,北海道旭川市宮下通四丁目,43.765268,142.352927
16511,,北海道旭川市宮下通五丁目,43.764895,142.354462
16512,,北海道旭川市宮下通六丁目,43.765175,142.356303
16513,,北海道旭川市宮下通七丁目,43.763683,142.35676
16514,,北海道旭川市宮下通八丁目,43.763381,142.358807
16515,,北海道旭川市本町一丁目,43.779041,142.357726
16516,,北海道旭川市本町二丁目,43.779991,142.35691
16517,,北海道旭川市本町三丁目,43.7815,142.357129
16518,,北海道旭川市流通団地一条一丁目,43.792142,142.396208
16519,,北海道旭川市流通団地一条二丁目,43.793531,142.398338
16520,,北海道旭川市流通団地一条三丁目,43.795964,142.40184
16521,,北海道旭川市流通団地一条四丁目,43.798745,142.406013
16522,,北海道旭川市流通団地一条五丁目,43.801883,142.411093
16523,,北海道旭川市流通団地二条一丁目,43.794501,142.393451
16524,,北海道旭川市流通団地二条二丁目,43.79545,142.396355
16525,,北海道旭川市流通団地二条三丁目,43.798155,142.400674
16526,,北海道旭川市流通団地二条四丁目,43.800144,142.405281
16527,,北海道旭川市流通団地二条五丁目,43.803229,142.409638
16528,,北海道旭川市流通団地三条四丁目,43.801936,142.403021
16529,,北海道旭川市流通団地三条五丁目,43.804437,142.408131
16530,,北海道旭川市流通団地四条五丁目,43.80641,142.406821
16531,,北海道旭川市宮下通九丁目,43.762903,142.360576
16532,,北海道旭川市南四条通二十丁目,43.754601,142.375006
16533,,北海道旭川市南六条通十八丁目,43.753169,142.370911
16534,,北海道旭川市宮前一条四丁目,43.755831,142.372357
16535,,北海道旭川市宮前一条五丁目,43.754191,142.373039
16536,,北海道旭川市宮前一条三丁目,43.757385,142.370157
16537,,北海道旭川市宮下通十二丁目,43.762209,142.365279
16538,,北海道旭川市宮前二条一丁目,43.75967,142.36168
16539,,北海道旭川市宮下通十六丁目,43.760323,142.371279
16540,,北海道旭川市宮下通十七丁目,43.75985,142.372793
16541,,北海道旭川市宮下通十九丁目,43.759007,142.375757
16542,,北海道旭川市宮下通十八丁目,43.75939,142.374268
16543,,北海道旭川市宮前一条二丁目,43.759355,142.366695
16544,,北海道旭川市宮前一条一丁目,43.760937,142.363685
16545,,北海道旭川市宮前二条二丁目,43.757492,142.365391
16546,,北海道旭川市宮前二条三丁目,43.755739,142.366929
16547,,北海道旭川市工業団地一条三丁目,43.771002,142.466236
16548,,北海道旭川市工業団地三条三丁目,43.775673,142.466557
16549,,北海道旭川市工業団地二条三丁目,43.773491,142.466225
16550,,北海道室蘭市絵鞆町一丁目,42.33704,140.939144
16551,,北海道室蘭市絵鞆町二丁目,42.335037,140.935337
16552,,北海道室蘭市絵鞆町三丁目,42.331601,140.94057
16553,,北海道室蘭市絵鞆町四丁目,42.339439,140.938017
16554,,北海道室蘭市大沢町一丁目,42.331778,140.999386
16555,,北海道室蘭市大沢町二丁目,42.329721,141.00595
16556,,北海道室蘭市大沢町三丁目,42.323405,141.010198
16557,,北海道室蘭市小橋内町一丁目,42.331984,140.960669
16558,,北海道室蘭市小橋内町二丁目,42.327297,140.958114
16559,,北海道室蘭市海岸町一丁目,42.324044,140.97072
16560,,北海道室蘭市海岸町二丁目,42.321107,140.969189
16561,,北海道室蘭市海岸町三丁目,42.324613,140.967775
16562,,北海道室蘭市港南町一丁目,42.33492,140.955415
16563,,北海道室蘭市港南町二丁目,42.332206,140.952902
16564,,北海道室蘭市港北町一丁目,42.358865,140.984795
16565,,北海道室蘭市港北町二丁目,42.364846,140.989737
16566,,北海道室蘭市港北町三丁目,42.359695,140.992142
16567,,北海道室蘭市港北町四丁目,42.365398,140.997335
16568,,北海道室蘭市港北町五丁目,42.373355,141.002098
16569,,北海道室蘭市御前水町一丁目,42.323317,141.001052
16570,,北海道室蘭市御前水町二丁目,42.318421,141.004236
16571,,北海道室蘭市御前水町三丁目,42.317096,140.998186
16572,,北海道室蘭市寿町一丁目,42.349031,141.030387
16573,,北海道室蘭市寿町二丁目,42.350912,141.033699
16574,,北海道室蘭市寿町三丁目,42.345996,141.035095
16575,,北海道室蘭市栄町一丁目,42.312032,140.969847
16576,,北海道室蘭市栄町二丁目,42.312298,140.973107
16577,,北海道室蘭市清水町一丁目,42.321438,140.955573
16578,,北海道室蘭市清水町二丁目,42.316618,140.962368
16579,,北海道室蘭市祝津町一丁目,42.341748,140.952431
16580,,北海道室蘭市祝津町二丁目,42.337205,140.950429
16581,,北海道室蘭市祝津町三丁目,42.335413,140.944616
16582,,北海道室蘭市祝津町四丁目,42.34321,140.946032
16583,,北海道室蘭市新富町一丁目,42.313095,140.984627
16584,,北海道室蘭市新富町二丁目,42.30753,140.984304
16585,,北海道室蘭市陣屋町一丁目,42.365485,140.94485
16586,,北海道室蘭市陣屋町二丁目,42.372174,140.949759
16587,,北海道室蘭市陣屋町三丁目,42.36629,140.954225
